id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine,cluster,playResult
2018101408:3809:6,2,0,1,4,2,365.83750000000015,333.6489,39.81,13.420000000000002,1,3,1,1,0,0,2,4,3,1,5,4,3,2,-0.4500000000000029,-2,-2,0.0,0.0173873873873873,0.0186930547625844,0.0202723363592928,2.0650450218777885,0.0246010865479892,0.0209801381032576,8.983599275634674,8.988011349655281,6,15
2018101408:3833:6,3,0,1,3,2,226.90100000000007,200.67749999999995,34.41,13.05,1,3,1,1,0,0,2,4,3,0,5,4,3,2,-1.5399999999999991,-2,-2,0.0,0.0195833333333333,0.018071981255449,0.0202723363592928,2.870276936876332,0.0396648758709745,0.0298987180924617,8.977963957849461,8.98505064095377,1,0
2018101408:3857:6,2,1,1,3,2,310.49835,309.03764999999987,34.48,17.589999999999996,1,3,1,1,0,0,2,4,3,0,4,5,3,2,-0.6199999999999974,-1,-3,0.0195833333333333,0.0173873873873873,0.0183962952390014,0.0202723363592928,2.2295018098927435,0.0289856612764608,0.0226509617841062,8.98389685484641,8.987056593266225,2,9
2018101408:3907:6,2,0,4,1,2,261.37895,245.3013,35.31,14.73,1,3,1,1,0,0,2,4,3,0,4,5,3,2,0.3100000000000023,-1,-3,0.0,0.0181205467707216,0.0196774193548387,0.0202723363592928,2.8087906586716014,0.0344327651480733,0.028536334703485,8.984696548823077,8.987770142269936,1,5
2018101409:93:6,1,1,1,3,2,350.70435,345.5765000000002,34.65,15.71,1,3,1,1,0,0,3,2,3,1,5,3,3,2,0.1499999999999985,-2,-1,0.0192631578947368,0.0191489361702127,0.0201656507023281,0.0213920099875156,1.8143594833560728,0.0228112368723113,0.0202560069912161,7.985742976954804,7.988425138862161,0,0
2018101409:154:6,1,1,2,4,0,175.0394,152.59819999999985,21.8,14.399999999999991,1,3,1,1,0,0,2,3,3,1,4,4,3,2,1.2499999999999964,-1,-2,0.0204347826086956,0.0176116838487972,0.0198875491338726,0.0,4.370955882834795,0.0457039957860915,0.0458721007194056,7.965722003160431,7.967234213771852,3,0
2018101409:176:6,1,0,3,4,0,146.24819999999997,137.32274999999984,24.39,11.36999999999999,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-3.639999999999997,-1,-2,0.0,0.0193336739749783,0.0193018312292114,0.0,4.85717042514806,0.0547015279504294,0.0509748020630231,7.9658115450309825,7.96358942709784,5,15
2018101409:366:6,1,0,1,6,0,214.18955,206.12229999999988,23.44,14.159999999999997,1,2,2,1,0,0,2,4,2,0,5,3,3,2,-1.3099999999999987,-2,-1,0.0,0.020595238095238,0.0192232537066693,0.0,3.245645910219323,0.0373500948108813,0.0339604205852545,7.971987428891839,7.975742556724819,5,13
2018101409:390:6,1,0,2,3,2,147.70415000000003,135.64294999999993,32.7,11.979999999999997,1,2,1,2,0,0,2,4,2,1,4,4,2,3,0.4399999999999977,-2,-1,0.0,0.0183103061986557,0.019021867732394,0.0211242723703804,4.932066133919975,0.0541623238074217,0.0516060731501342,7.959378257144433,7.963138519178475,6,3
2018101409:435:6,1,1,2,2,2,389.2709,389.2709,36.27,17.409999999999997,1,3,1,1,0,0,3,2,3,1,5,3,3,2,-0.0599999999999951,-2,-1,0.0192631578947368,0.0188463127453005,0.020976631393298,0.0213920099875156,1.6107034972303351,0.0205512407940074,0.0179823356947565,7.987155474503745,7.987155474503745,0,5
2018101409:541:6,0,0,3,4,0,107.51024999999998,107.51024999999998,22.38,7.960000000000001,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-4.350000000000001,0,-2,0.0,0.0193336739749783,0.0193018312292114,0.0,6.20405961292063,0.0651100709002165,0.0651100709002165,6.944191367799815,6.944191367799815,5,0
2018101409:634:6,0,0,4,3,0,82.48464999999993,82.48464999999993,13.97,12.939999999999998,1,3,1,1,0,0,2,3,2,0,4,3,3,2,-0.7899999999999991,-1,-1,0.0,0.0174786210258281,0.0202223686136729,0.0,8.42581013558281,0.0848642747468772,0.0848642747468772,6.939382660895088,6.939382660895088,5,0
2018101409:690:6,2,0,4,1,1,188.27705,102.39854999999994,26.45,12.14,1,2,1,2,0,0,2,4,2,1,2,6,1,4,-2.139999999999993,-1,-2,0.0,0.0191197520968215,0.0216867469879518,0.0205617977528089,5.449295912881582,0.0424905743955516,0.0585945797084041,7.97344339100278,7.960936946861064,6,13
2018101409:735:6,1,1,3,1,2,284.0373,284.0373,33.38,15.810000000000002,1,3,1,1,0,0,2,3,3,1,5,3,3,2,1.1499999999999986,-2,-1,0.020595238095238,0.0186279234306827,0.021358024691358,0.0211242723703804,2.2497045282432984,0.0281653149075843,0.0246446505441362,7.985917342546207,7.985917342546207,0,10
2018101409:1188:6,2,1,2,2,1,213.0795000000004,170.26025000000016,26.090000000000003,15.100000000000009,1,1,2,2,0,0,2,4,2,0,4,4,3,2,-3.520000000000003,-1,-2,0.0192631578947368,0.0183103061986557,0.0188514647392659,0.0205617977528089,3.2773357257492544,0.0375446722936743,0.035240169094078,7.981227663853162,7.9765065539372815,2,0
2018101409:1266:6,1,1,2,2,2,293.42270000000013,242.2351,34.910000000000004,16.03,1,2,2,1,0,0,2,4,2,0,4,4,3,2,-0.509999999999998,-1,-2,0.0192631578947368,0.0183103061986557,0.0189012226512226,0.0211242723703804,2.7617797751027817,0.0272644209190359,0.0288975462267854,7.982959736925602,7.975230674662756,2,9
2018101409:1346:6,1,1,1,3,1,200.3523,162.27094999999994,24.82,14.360000000000008,1,2,1,2,0,0,2,3,2,1,2,5,2,3,0.4599999999999973,0,-2,0.020595238095238,0.018076923076923,0.019175200352571,0.0205617977528089,3.438693124061948,0.0349384559099146,0.0369751948823865,6.975043960064348,6.9691873375980125,0,0
2018101409:1402:6,0,2,1,2,2,322.0571500000001,322.0571500000001,37.91,14.200000000000005,1,3,1,1,0,0,3,1,3,0,4,3,3,2,0.5499999999999972,-1,-1,0.0199291979949874,0.0185436893203883,0.0202534804307854,0.0213920099875156,1.9468594316257213,0.0217352727613716,0.0217352727613716,6.984474805170449,6.984474805170449,2,0
2018101409:1425:6,0,3,1,2,1,314.6938499999999,314.6938499999999,34.800000000000004,13.61,1,3,1,1,0,0,3,1,3,0,4,3,3,2,1.2299999999999969,-1,-1,0.0201400645809279,0.0185436893203883,0.0202534804307854,0.0222222222222222,1.9924126257948804,0.0222438411173272,0.0222438411173272,6.984111542059053,6.984111542059053,2,11
2018101409:1505:6,1,0,4,3,0,114.61884999999997,112.22674999999995,18.080000000000005,10.339999999999996,1,3,1,1,0,0,2,3,3,1,6,2,3,2,-1.3200000000000074,-3,0,0.0,0.0186669221479004,0.0201802194167263,0.0,5.943324563885173,0.0697965474265358,0.0623737210602641,7.947652589430097,7.955447342099812,3,-2
2018101409:1533:6,1,1,1,4,1,238.6326,236.47670000000008,28.370000000000005,16.860000000000007,1,3,1,1,0,0,2,3,3,1,3,5,3,2,-0.0600000000000058,0,-3,0.0204347826086956,0.0166666666666666,0.0192884025498949,0.0204545454545454,2.833260105541052,0.0335243382505156,0.0296012249832647,7.983237830874742,7.987313760721457,0,14
2018101409:1557:6,1,0,4,2,1,181.1872,148.9466,27.34,13.18,1,3,1,1,0,0,2,3,3,0,2,6,1,4,-2.6000000000000014,-1,-2,0.0,0.0189801451665591,0.0191672394043528,0.0204545454545454,4.49825642210027,0.0441532293671959,0.0469967088876147,7.977923385316403,7.973144737778506,1,-3
2018101409:1576:6,2,0,1,4,2,275.8558,211.3132,34.27,11.999999999999991,1,3,1,1,0,0,2,4,3,1,5,4,3,2,-0.5700000000000003,-2,-2,0.0,0.0166666666666666,0.0190324350853923,0.0209919786096256,3.1280582566541035,0.0326257414199737,0.0331261842610873,8.974624423340021,8.971606127776212,6,0
2018101409:1598:6,2,1,3,2,1,295.9744,231.5072,30.79,15.029999999999996,1,3,1,1,0,0,2,4,3,1,5,4,3,2,-3.77,-2,-2,0.0210227272727272,0.0181303896338435,0.0189564971246387,0.0215294117647058,2.855202775550825,0.0304080352895385,0.030236640588284,8.976349305885915,8.978402399579796,0,12
2018101409:1689:6,0,0,3,3,1,153.88435000000004,153.88435000000004,24.270000000000003,11.340000000000003,1,2,2,1,0,0,2,3,2,1,5,2,4,1,-0.2400000000000019,-1,-1,0.0,0.0190719501641831,0.0190107209515843,0.0216867469879518,4.347420644139575,0.0454887062914454,0.0454887062914454,6.967508066934682,6.967508066934682,6,2
2018101409:1737:6,0,1,2,2,2,230.47754999999967,230.47754999999967,36.44,13.5,1,2,2,1,0,0,2,3,2,0,3,4,3,2,-1.0499999999999972,0,-2,0.0192631578947368,0.0183103061986557,0.0189012226512226,0.0211242723703804,2.902668828265489,0.0303717216709393,0.0303717216709393,7.982644730473749,7.982644730473749,2,7
2018101409:1778:6,1,0,3,1,2,213.3354000000004,169.96620000000016,35.37,12.450000000000005,1,1,2,2,0,0,2,3,2,0,4,3,2,3,2.0500000000000043,-2,0,0.0,0.0186279234306827,0.020595238095238,0.0211242723703804,3.2830056799528347,0.0328121821319855,0.0353011363435788,7.981250181638866,7.970582386380352,1,9
2018101409:1811:6,0,0,3,4,0,172.28889999999996,172.28889999999996,22.29,13.07,1,3,1,1,0,0,3,1,3,0,4,3,3,2,-2.5,-1,-1,0.0,0.0196691107200625,0.0206714334966944,0.0,3.639236189911248,0.0406294311473345,0.0406294311473345,6.970978977751903,6.970978977751903,5,5
2018101409:1835:6,0,1,1,3,2,251.46639999999985,251.46639999999985,35.0,15.72,1,3,1,1,0,0,3,1,3,0,3,4,2,3,0.8999999999999986,-1,-1,0.020595238095238,0.0191489361702127,0.0197216239688277,0.0213920099875156,2.4933748604187294,0.0278367209297146,0.0278367209297146,6.984093302325878,6.984093302325878,2,0
2018101409:1878:6,0,1,1,3,2,323.0963999999999,323.0963999999999,36.19,17.169999999999995,1,3,1,1,0,0,3,1,3,0,3,4,2,3,0.2700000000000031,-1,-1,0.020595238095238,0.0185436893203883,0.0199233729187692,0.0213920099875156,1.9405972954201909,0.0216653605549303,0.0216653605549303,6.98761979396861,6.98761979396861,2,7
2018101409:1902:6,1,1,1,4,1,281.28115000000014,281.28115000000014,29.82,15.760000000000003,1,3,1,1,0,0,3,2,3,0,3,5,2,3,1.0100000000000016,-1,-2,0.020595238095238,0.0205617977528089,0.019578452019174,0.0222222222222222,2.2290864496252225,0.0284412944130809,0.0248861326114458,7.982224190991825,7.982224190991825,2,0
2018101409:1982:6,2,0,1,5,0,175.28524999999985,160.60664999999992,22.68,10.969999999999994,1,3,1,1,0,0,3,2,3,0,5,3,3,2,-2.8200000000000003,-2,-1,0.0,0.0197897141518275,0.0197726368544782,0.0,3.5054588337406973,0.0456398926892023,0.0373583534679292,7.965770080483098,7.968868038776725,5,-5
2018101409:2018:6,1,0,2,5,0,208.3203,199.1023,25.43,14.329999999999991,1,3,1,1,0,0,3,2,3,0,5,3,3,2,-4.309999999999999,-2,-1,0.0,0.0197897141518275,0.0197726368544782,0.0,3.2696759404587503,0.0384024024542975,0.0351578058113844,7.96639789785249,7.969864737875956,5,9
2018101409:2042:6,1,0,2,5,0,170.94595,145.30799999999996,22.21,11.299999999999995,1,3,1,1,0,0,3,2,3,0,5,3,3,2,-3.2499999999999964,-2,-1,0.0,0.0197897141518275,0.0197726368544782,0.0,4.4801387397803305,0.0467984178624881,0.0481735348363476,7.964901186603134,7.965590332259753,5,-1
2018101409:2194:6,1,0,4,2,0,98.37554999999992,86.65379999999996,14.37,12.57,1,3,1,1,0,0,2,3,2,0,4,3,2,3,-1.4400000000000013,-2,0,0.0,0.017938452376218,0.0204446640316205,0.0,6.716381739750598,0.0711558918857379,0.0692410488634082,6.949174362938758,6.953839300757728,5,12
2018101409:2218:6,1,0,3,4,0,148.44585,115.75939999999996,21.79,11.079999999999998,1,3,1,1,0,0,2,3,3,0,4,4,3,2,-4.100000000000001,-1,-2,0.0,0.017670609745352,0.0205491294014311,0.0,5.761951081294479,0.0538917052918623,0.060470251227978,7.959581221031103,7.948168356090305,5,0
2018101409:2252:6,1,0,2,4,1,218.62334999999996,201.72304999999992,30.36,12.829999999999998,1,3,1,1,0,0,2,3,3,0,5,3,3,2,-2.95,-2,-1,0.0,0.0172275641025641,0.0198059517179866,0.0215294117647058,3.306513559060308,0.0365926146498075,0.0347010418492086,7.967981462181418,7.970256249843535,1,0
2018101409:2274:6,4,1,0,4,0,247.45685,217.55225,25.3,16.620000000000005,1,3,1,1,0,0,3,3,3,0,5,4,3,2,-2.95,-2,-2,0.0204347826086956,0.0,0.0200796090069892,0.0,2.0776618030840868,0.0363699772303737,0.0229829845473903,8.971712239931932,8.97701701545261,4,0
2018101409:2315:6,1,1,1,3,2,302.00250000000005,255.9475,33.830000000000005,15.65,1,2,2,1,0,0,2,4,2,0,3,5,2,3,1.6399999999999937,-1,-2,0.020595238095238,0.018076923076923,0.0187708980934681,0.0204749524413443,2.6138172867482585,0.0264898469383531,0.0273493587552134,7.983443845663531,7.972650641244787,2,0
2018101409:2364:6,1,1,2,2,2,279.9876999999996,232.42009999999985,34.6,14.86999999999999,1,2,2,1,0,0,2,4,2,0,5,3,3,2,-0.9499999999999956,-2,-1,0.0192631578947368,0.0183103061986557,0.0189012226512226,0.0211242723703804,2.8784085369552828,0.0285726837286066,0.0301178770682914,7.98214207266962,7.974184676798607,2,2
2018101409:2516:6,0,0,2,7,0,199.40124999999995,199.40124999999995,24.6,11.06000000000001,1,3,1,1,0,0,2,4,3,0,5,4,3,2,-2.1700000000000017,-2,-2,0.0,0.0167846607669616,0.0193112640452438,0.0,4.4784072316497525,0.0451351232753054,0.0451351232753054,8.95987989042195,8.95987989042195,5,0
2018101409:2538:6,0,0,5,3,1,220.88585,220.88585,30.49,12.79,1,3,1,1,0,0,3,3,3,0,6,3,3,2,-1.9699999999999989,-3,-1,0.0,0.0179571835958342,0.0202223686136729,0.0215294117647058,3.970376554224728,0.0407450273523632,0.0407450273523632,8.972836648431757,8.972836648431757,1,14
2018101409:2562:6,1,0,3,4,0,115.56599999999996,89.46619999999996,20.96,8.520000000000003,1,3,1,1,0,0,2,3,3,0,4,4,3,2,-6.1400000000000015,-1,-2,0.0,0.017670609745352,0.0205491294014311,0.0,7.455329498738072,0.0692245123998408,0.078241838817341,7.956734679750099,7.944112972273327,5,12
2018101409:2754:6,1,1,2,2,2,304.75375,258.1332000000001,34.75,15.589999999999996,1,3,1,1,0,0,2,3,3,0,4,4,3,2,-0.3800000000000025,-1,-2,0.020595238095238,0.0186700404858299,0.0190363070729845,0.0211242723703804,2.47546615468293,0.0262507024113731,0.0271177826021604,7.983593310992893,7.984504124227338,2,4
2018101409:2778:6,1,1,1,3,2,341.00025000000005,298.0327000000001,35.3,16.97,1,3,1,1,0,0,2,3,3,1,3,5,2,3,1.2600000000000051,-1,-2,0.020595238095238,0.0216867469879518,0.0188807183251627,0.0199124778237729,2.1709027230904527,0.0234603933574828,0.0234873555821223,7.985337254151572,7.9832233174413405,0,0
2018101409:2898:6,1,1,1,2,2,302.41815000000014,258.23725000000013,33.21,16.060000000000002,1,2,2,1,0,0,2,3,2,0,2,5,3,2,0.8299999999999983,1,-3,0.020595238095238,0.018076923076923,0.0195527435365986,0.0204749524413443,2.160803679562107,0.023146758883354,0.0232344481673344,7.983466600797604,7.9806379598605535,2,0
2018101409:2924:6,1,1,3,3,0,123.07249999999996,117.56349999999992,16.050000000000004,15.259999999999993,1,3,1,1,0,0,2,3,3,0,4,4,2,3,-0.8800000000000061,-2,-1,0.0204347826086956,0.0178782940651858,0.0205872449990097,0.0,5.639505458752082,0.0650023360214508,0.0595422899114096,7.967498831989275,7.974481875752252,4,0
2018101409:2967:6,1,0,2,4,1,203.6205,202.24789999999987,26.84,12.290000000000004,1,3,1,1,0,0,3,2,3,0,5,3,3,2,-0.0600000000000022,-2,-1,0.0,0.0181725812846946,0.0205491294014311,0.0210227272727272,3.1842110597934536,0.0392887749514415,0.0346109897803636,7.970533418786418,7.975277864442598,1,0
2018101409:3127:6,0,0,3,4,0,101.14509999999989,101.14509999999989,21.83,7.740000000000002,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-4.309999999999999,0,-2,0.0,0.0175043624412542,0.0205491294014311,0.0,6.624146893917757,0.0692075048618273,0.0692075048618273,6.9406792815470055,6.9406792815470055,5,0
2018101409:3252:6,0,0,2,5,0,140.34295000000014,140.34295000000014,23.260000000000005,11.080000000000013,1,3,1,1,0,0,2,2,3,0,3,4,2,3,-3.5400000000000063,-1,-1,0.0,0.0191116220735786,0.0193934637673789,0.0,4.759768837693659,0.0498778171614605,0.0498778171614605,6.964372987741814,6.964372987741814,5,7
2018101409:3906:6,1,0,1,5,1,270.11279999999994,224.0813999999997,31.67,13.78,1,3,1,1,0,0,3,2,3,0,3,5,2,3,-2.770000000000003,-1,-2,0.0,0.0191489361702127,0.020064381550906,0.0222222222222222,2.7980903368151067,0.0296172561981513,0.0312386480984142,7.981489214876156,7.973224015915644,1,9
2018101409:3930:6,0,1,1,4,2,340.5715999999998,340.5715999999998,34.87,14.890000000000008,1,3,1,1,0,0,3,2,3,0,4,4,3,2,1.5200000000000031,-1,-2,0.020595238095238,0.0172072072072072,0.019578452019174,0.0213920099875156,2.166945217980596,0.0234899210621202,0.0234899210621202,7.9853187993361745,7.9853187993361745,2,13
2018101409:3992:6,1,2,1,2,2,313.4377499999999,264.5162499999999,35.93,14.79,1,3,1,1,0,0,3,2,3,0,4,4,2,3,-0.6799999999999997,-2,-1,0.0199291979949874,0.0185436893203883,0.0202534804307854,0.0213920099875156,2.3703647696502586,0.0255234093532128,0.0264634025319805,7.980857442985092,7.973536597468018,2,11
2018101409:4016:6,1,0,2,3,2,256.71190000000007,194.54690000000008,35.66000000000001,13.040000000000004,1,3,1,1,0,0,3,2,3,0,4,4,2,3,1.4499999999999955,-2,-1,0.0,0.0195694637078132,0.0199233729187692,0.0213920099875156,3.222873250614632,0.0311633391362067,0.0359810410754424,7.976627495647845,7.964018958924558,1,0
2018101410:93:6,0,1,2,3,1,171.1414999999999,171.1414999999999,26.13,13.72,1,3,1,1,0,0,2,2,3,0,2,5,2,3,-2.8999999999999986,0,-2,0.0195652173913043,0.0167874339857098,0.0199076083872432,0.0196774193548387,4.002535913264756,0.0409018268508807,0.0409018268508807,6.9824706456353365,6.9824706456353365,2,1
2018101410:142:6,1,0,4,0,2,216.8943,214.18875000000003,32.87,13.28,1,2,1,1,1,0,2,3,2,0,5,2,3,2,-0.0399999999999991,-2,0,0.0,0.0186042987270665,0.0169369369369369,0.0203576669112252,2.7312358842376168,0.0322737849726802,0.0280126757357704,6.9815578371584674,6.985993662132115,1,11
2018101410:187:6,0,0,1,4,2,220.99394999999973,220.99394999999973,36.66,10.409999999999997,1,3,1,1,0,0,2,2,3,0,3,4,3,2,0.7100000000000078,0,-2,0.0,0.0189898989898989,0.0190921180972388,0.0203576669112252,3.03175720421306,0.0316750752678976,0.0316750752678976,6.977374946237216,6.977374946237216,1,0
2018101410:246:6,0,0,3,2,2,188.13529999999992,188.13529999999992,32.660000000000004,12.89,1,1,2,2,0,0,2,2,3,0,5,2,3,2,0.6199999999999974,-2,0,0.0,0.0184757653061224,0.0193403103196917,0.0203576669112252,3.6250506948988326,0.0372072651969088,0.0372072651969088,6.978738705601766,6.978738705601766,1,11
2018101410:270:6,1,0,3,2,1,186.2386,175.65134999999995,29.07,12.97,1,2,2,1,0,0,2,2,3,0,3,4,2,3,-2.270000000000003,-1,-1,0.0,0.0183821205249776,0.0196857863566571,0.0210344827586206,3.3361542624067515,0.0375861931951808,0.0341585760655981,6.97852217531704,6.982920711967202,1,1
2018101410:336:6,0,0,3,3,1,187.8256999999999,187.8256999999999,27.03,13.71,1,3,1,1,0,0,2,2,3,0,2,5,2,3,-1.259999999999998,0,-2,0.0,0.0193868486573653,0.0189595588235294,0.0210344827586206,3.5671369785923885,0.0372685952987264,0.0372685952987264,6.973379574786624,6.973379574786624,1,-1
2018101410:431:6,2,0,2,1,2,231.65745000000004,231.65745000000004,34.29,13.829999999999998,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.009999999999998,-1,-1,0.0,0.0182510771641206,0.0202272727272727,0.0199510692279811,2.041807850341096,0.0302170294976483,0.0215835924983202,6.987049844501008,6.987049844501008,1,0
2018101410:542:6,1,0,2,3,1,161.01869999999994,121.16919999999998,25.94,12.509999999999998,1,3,1,1,0,0,2,2,3,1,2,5,2,3,-0.0900000000000034,0,-2,0.0,0.0178282828282828,0.020488485049192,0.0196808510638297,4.737177434529569,0.0434732114965529,0.0495175341588456,6.981368623644334,6.96698831056077,6,15
2018101410:856:6,0,0,3,3,1,173.26724999999973,173.26724999999973,27.1,13.100000000000009,1,3,0,1,1,0,2,3,2,0,4,3,3,2,-0.3200000000000003,-1,-1,0.0,0.0177133617875746,0.0185282054415118,0.0202247191011236,4.080401807035091,0.0404000178914365,0.0404000178914365,6.982685706617956,6.982685706617956,1,5
2018101410:997:6,0,0,3,3,1,176.74934999999988,176.74934999999988,28.72,11.97,1,3,1,1,0,0,2,2,3,0,3,4,2,3,-2.52,-1,-1,0.0,0.0183821205249776,0.0199642869559171,0.0210344827586206,3.790678721025002,0.0396041060405597,0.0396041060405597,6.971711352828172,6.971711352828172,1,0
2018101410:1036:6,0,0,2,3,2,173.97344999999993,173.97344999999993,34.49,11.339999999999996,1,2,1,2,0,0,2,2,3,1,5,2,4,1,1.7999999999999972,-1,-1,0.0,0.0178282828282828,0.0199006019074296,0.0203576669112252,3.851162346898336,0.0402360245198333,0.0402360245198333,6.977007985988666,6.977007985988666,6,-1
2018101410:1109:6,1,0,4,2,0,123.38574999999996,78.44975,18.770000000000003,11.239999999999997,1,1,2,1,1,0,2,3,2,1,4,3,4,1,-5.09,0,-2,0.0,0.0180208246279674,0.0199953890519279,0.0,7.648207929279572,0.0567326453824692,0.0764820792927957,6.967581345495732,6.949011947138136,3,14
2018101410:1196:6,0,0,4,1,2,180.11660000000006,180.11660000000006,31.85,11.460000000000008,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-0.0799999999999947,0,-2,0.0,0.0183418395224991,0.0192708333333333,0.0199510692279811,3.803091997073005,0.0388637138387022,0.0388637138387022,6.983344122640556,6.983344122640556,1,0
2018101410:1236:6,0,0,4,2,1,152.16644999999986,152.16644999999986,26.090000000000003,11.990000000000002,1,3,1,1,0,0,2,2,3,0,3,4,2,3,-2.0500000000000043,-1,-1,0.0,0.0181027296740143,0.0202259959141981,0.0196774193548387,4.501649345174316,0.0460022560820733,0.0460022560820733,6.960569494786794,6.960569494786794,1,0
2018101410:1298:6,0,0,1,6,0,135.31894999999992,135.31894999999992,25.64,8.869999999999997,1,2,1,2,0,0,2,2,3,0,3,4,2,3,-4.279999999999999,-1,-1,0.0,0.0166666666666666,0.0199011730891063,0.0,4.951265140617782,0.0517296357974992,0.0517296357974992,6.963050260144644,6.963050260144644,5,5
2018101410:1344:6,1,0,4,2,0,157.54870000000008,118.4141,23.9,11.840000000000003,1,2,1,2,0,0,2,2,3,1,2,5,2,3,-1.3800000000000026,0,-2,0.0,0.0190452110833884,0.020311013767209,0.0,4.847395707099071,0.0444307061879913,0.0506696415376209,6.968263781294294,6.9577752987186505,3,5
2018101410:1428:6,1,0,3,3,0,121.13974999999986,81.1989,22.31,10.189999999999998,1,1,2,1,0,0,2,3,2,0,4,3,2,2,-0.1799999999999997,-2,-1,0.0,0.0194804934385101,0.0191635410364992,0.0,7.155269344781765,0.0577845009586036,0.0738926266242523,6.966980285166513,6.963053686687873,5,0
